,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.4722,0.4722,0.4869,0.4751,0.5249,6.7947,0.5247,0.5722,0.2325,1.5057,184.0,0.05
0,0.4722,0.4722,0.4869,0.4751,0.5249,6.8253,0.5247,0.5722,0.2328,1.5078,185.0,0.05
0,0.4722,0.4722,0.4869,0.4751,0.5249,6.8553,0.5247,0.5722,0.2332,1.5102,186.0,0.05
0,0.4611,0.4611,0.4821,0.4581,0.5419,6.8892,0.5123,0.5611,0.2335,1.5124,187.0,0.05
0,0.4556,0.4556,0.4798,0.4556,0.5444,6.9211,0.5062,0.5556,0.2339,1.5147,188.0,0.05
0,0.4556,0.4556,0.4798,0.4556,0.5444,6.9528,0.5062,0.5556,0.2342,1.5165,189.0,0.05
0,0.45,0.45,0.4775,0.453,0.547,6.9817,0.5,0.55,0.2345,1.5184,190.0,0.05
0,0.45,0.45,0.4775,0.453,0.547,7.0094,0.5,0.55,0.2347,1.5203,191.0,0.05
0,0.4444,0.4444,0.4753,0.4444,0.5556,7.0408,0.4938,0.5444,0.2351,1.5228,192.0,0.05
0,0.4389,0.4389,0.4732,0.4358,0.5642,7.07,0.4877,0.5389,0.2354,1.5247,193.0,0.05
0,0.4389,0.4389,0.4732,0.4358,0.5642,7.1008,0.4877,0.5389,0.2358,1.527,194.0,0.05
0,0.4333,0.4333,0.4712,0.427,0.573,7.1325,0.4815,0.5333,0.2363,1.53,195.0,0.05
0,0.4333,0.4333,0.4712,0.427,0.573,7.1642,0.4815,0.5333,0.2366,1.5323,196.0,0.05
0,0.4278,0.4278,0.4692,0.4246,0.5754,7.2011,0.4753,0.5278,0.2369,1.5344,197.0,0.05
0,0.4222,0.4222,0.4672,0.4222,0.5778,7.2319,0.4691,0.5222,0.2373,1.537,198.0,0.05
0,0.4222,0.4222,0.4672,0.4222,0.5778,7.2625,0.4691,0.5222,0.2376,1.539,199.0,0.05
0,0.4167,0.4167,0.4654,0.4134,0.5866,7.2919,0.463,0.5167,0.2379,1.5406,200.0,0.05
0,0.4167,0.4167,0.4654,0.4134,0.5866,7.3222,0.463,0.5167,0.2383,1.5432,201.0,0.05
0,0.4167,0.4167,0.4654,0.4134,0.5866,7.3539,0.463,0.5167,0.2386,1.5454,202.0,0.05
0,0.4167,0.4167,0.4654,0.4134,0.5866,7.3819,0.463,0.5167,0.2389,1.5471,203.0,0.05
0,0.4167,0.4167,0.4654,0.4134,0.5866,7.4147,0.463,0.5167,0.2392,1.5491,204.0,0.05
0,0.4111,0.4111,0.4636,0.4045,0.5955,7.4436,0.4568,0.5111,0.2395,1.5512,205.0,0.05
0,0.4111,0.4111,0.4636,0.4045,0.5955,7.4739,0.4568,0.5111,0.2399,1.5538,206.0,0.05
0,0.4111,0.4111,0.4636,0.4045,0.5955,7.5081,0.4568,0.5111,0.2403,1.5564,207.0,0.05
0,0.4056,0.4056,0.462,0.3955,0.6045,7.5375,0.4506,0.5056,0.2407,1.5585,208.0,0.05
0,0.4,0.4,0.4602,0.3933,0.6067,7.5703,0.4444,0.5,0.241,1.5608,209.0,0.05
0,0.4,0.4,0.4602,0.3933,0.6067,7.6008,0.4444,0.5,0.2413,1.5626,210.0,0.05
0,0.4,0.4,0.4602,0.3933,0.6067,7.6292,0.4444,0.5,0.2415,1.5642,211.0,0.05
0,0.3944,0.3944,0.4587,0.3842,0.6158,7.6625,0.4383,0.4944,0.2419,1.5664,212.0,0.05
0,0.3944,0.3944,0.4587,0.3842,0.6158,7.6906,0.4383,0.4944,0.2422,1.5685,213.0,0.05
0,0.3944,0.3944,0.4587,0.3842,0.6158,7.7219,0.4383,0.4944,0.2425,1.5705,214.0,0.05
0,0.3944,0.3944,0.4587,0.3842,0.6158,7.7542,0.4383,0.4944,0.2429,1.5728,215.0,0.05
0,0.3889,0.3889,0.4574,0.375,0.625,7.7853,0.4321,0.4889,0.2432,1.575,216.0,0.05
0,0.3833,0.3833,0.4561,0.3657,0.6343,7.8167,0.4259,0.4833,0.2434,1.5765,217.0,0.05
0,0.3833,0.3833,0.4561,0.3657,0.6343,7.8442,0.4259,0.4833,0.2438,1.5786,218.0,0.05
0,0.3833,0.3833,0.4561,0.3657,0.6343,7.8742,0.4259,0.4833,0.2442,1.5813,219.0,0.05
0,0.3833,0.3833,0.4561,0.3657,0.6343,7.9011,0.4259,0.4833,0.2445,1.5836,220.0,0.05
0,0.3778,0.3778,0.4545,0.3636,0.6364,7.9292,0.4198,0.4778,0.2449,1.5859,221.0,0.05
0,0.3778,0.3778,0.4545,0.3636,0.6364,7.9589,0.4198,0.4778,0.2452,1.5878,222.0,0.05
0,0.3778,0.3778,0.4545,0.3636,0.6364,7.9897,0.4198,0.4778,0.2455,1.5902,223.0,0.05
0,0.3611,0.3611,0.451,0.3429,0.6571,8.0203,0.4012,0.4611,0.2459,1.5922,224.0,0.05
0,0.3556,0.3556,0.4501,0.3333,0.6667,8.0486,0.3951,0.4556,0.2461,1.5941,225.0,0.05
