,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.7994,0.9086,0.9111,0.247,1.5996,188.0,0.05
0,0.8833,0.8833,0.8153,0.8934,0.1066,8.8467,0.9086,0.9111,0.2474,1.6019,189.0,0.05
0,0.8778,0.8778,0.8078,0.8889,0.1111,8.8922,0.9029,0.9056,0.2477,1.6044,190.0,0.05
0,0.8778,0.8778,0.8078,0.8889,0.1111,8.9394,0.9029,0.9056,0.2482,1.6073,191.0,0.05
0,0.8778,0.8778,0.8078,0.8889,0.1111,8.9872,0.9029,0.9056,0.2486,1.6103,192.0,0.05
0,0.8722,0.8722,0.8005,0.8844,0.1156,9.0344,0.8971,0.9,0.2491,1.6134,193.0,0.05
0,0.8667,0.8667,0.7933,0.88,0.12,9.0822,0.8914,0.8944,0.2496,1.6162,194.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.1289,0.88,0.8833,0.2501,1.6198,195.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.1761,0.88,0.8833,0.2505,1.6221,196.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.2228,0.88,0.8833,0.2509,1.6249,197.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.2697,0.88,0.8833,0.2514,1.6279,198.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.3164,0.88,0.8833,0.2518,1.6308,199.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.3636,0.88,0.8833,0.2523,1.6339,200.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.4103,0.88,0.8833,0.2528,1.637,201.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.4583,0.88,0.8833,0.2532,1.64,202.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.505,0.88,0.8833,0.2537,1.6432,203.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.5528,0.88,0.8833,0.2542,1.6461,204.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.6006,0.88,0.8833,0.2547,1.6492,205.0,0.05
0,0.8556,0.8556,0.7794,0.8713,0.1287,9.6469,0.88,0.8833,0.2551,1.652,206.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,9.6936,0.8743,0.8778,0.2555,1.6546,207.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,9.7414,0.8743,0.8778,0.2559,1.6571,208.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,9.7883,0.8743,0.8778,0.2562,1.6593,209.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,9.8344,0.8743,0.8778,0.2566,1.6618,210.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,9.8817,0.8743,0.8778,0.257,1.6647,211.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,9.9278,0.8743,0.8778,0.2574,1.6672,212.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,9.9744,0.8743,0.8778,0.2579,1.67,213.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,10.0208,0.8743,0.8778,0.2583,1.673,214.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,10.0683,0.8743,0.8778,0.2587,1.6757,215.0,0.05
0,0.85,0.85,0.7726,0.867,0.133,10.1153,0.8743,0.8778,0.2592,1.6786,216.0,0.05
0,0.8444,0.8444,0.7659,0.8627,0.1373,10.1611,0.8686,0.8722,0.2594,1.6802,217.0,0.05
0,0.8444,0.8444,0.7659,0.8627,0.1373,10.2081,0.8686,0.8722,0.2599,1.6829,218.0,0.05
0,0.8444,0.8444,0.7659,0.8627,0.1373,10.255,0.8686,0.8722,0.2602,1.6853,219.0,0.05
0,0.8444,0.8444,0.7659,0.8627,0.1373,10.3011,0.8686,0.8722,0.2607,1.6887,220.0,0.05
0,0.8444,0.8444,0.7659,0.8627,0.1373,10.3483,0.8686,0.8722,0.2611,1.6909,221.0,0.05
0,0.8389,0.8389,0.7593,0.8585,0.1415,10.3964,0.8629,0.8667,0.2615,1.6934,222.0,0.05
0,0.8389,0.8389,0.7593,0.8585,0.1415,10.4436,0.8629,0.8667,0.262,1.6967,223.0,0.05
0,0.8389,0.8389,0.7593,0.8585,0.1415,10.4908,0.8629,0.8667,0.2624,1.6995,224.0,0.05
0,0.8389,0.8389,0.7593,0.8585,0.1415,10.5364,0.8629,0.8667,0.2629,1.7026,225.0,0.05
0,0.8389,0.8389,0.7593,0.8585,0.1415,10.5839,0.8629,0.8667,0.2633,1.7053,226.0,0.05
0,0.8389,0.8389,0.7593,0.8585,0.1415,10.6306,0.8629,0.8667,0.2637,1.7081,227.0,0.05
0,0.8389,0.8389,0.7593,0.8585,0.1415,10.6772,0.8629,0.8667,0.2642,1.7108,228.0,0.05
