,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.9944,0.9944,0.989,0.9945,0.0055,6.6328,1.0,1.0,0.2182,1.4128,142.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.6794,1.0,1.0,0.2186,1.4157,143.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.7244,1.0,1.0,0.219,1.418,144.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.7717,1.0,1.0,0.2193,1.4202,145.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.8192,1.0,1.0,0.2196,1.4224,146.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.8658,1.0,1.0,0.22,1.4247,147.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.9131,1.0,1.0,0.2203,1.4268,148.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,6.9608,1.0,1.0,0.2206,1.4283,149.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.0069,1.0,1.0,0.2209,1.4307,150.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.0533,1.0,1.0,0.2212,1.4324,151.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.1008,1.0,1.0,0.2216,1.4349,152.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.1472,1.0,1.0,0.222,1.4377,153.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.1933,1.0,1.0,0.2224,1.4403,154.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.2403,1.0,1.0,0.2228,1.443,155.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.2878,1.0,1.0,0.2232,1.4453,156.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.3339,1.0,1.0,0.2235,1.4477,157.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.3806,1.0,1.0,0.2239,1.45,158.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.4269,1.0,1.0,0.2242,1.4519,159.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.4731,1.0,1.0,0.2247,1.4553,160.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.5189,1.0,1.0,0.225,1.4572,161.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.5661,1.0,1.0,0.2254,1.4598,162.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.6125,1.0,1.0,0.2257,1.4619,163.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.6586,1.0,1.0,0.226,1.4639,164.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.7053,1.0,1.0,0.2262,1.4649,165.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.7522,1.0,1.0,0.2265,1.4668,166.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.7983,1.0,1.0,0.2268,1.4685,167.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.8447,1.0,1.0,0.2271,1.4709,168.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.8908,1.0,1.0,0.2274,1.4725,169.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.9383,1.0,1.0,0.2278,1.475,170.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,7.9856,1.0,1.0,0.228,1.4767,171.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.0308,1.0,1.0,0.2283,1.4785,172.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.0778,1.0,1.0,0.2287,1.4808,173.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.125,1.0,1.0,0.2291,1.4835,174.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.1711,1.0,1.0,0.2293,1.485,175.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.2175,1.0,1.0,0.2297,1.4876,176.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.2642,1.0,1.0,0.2299,1.4889,177.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.3106,1.0,1.0,0.2303,1.4912,178.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.3581,1.0,1.0,0.2306,1.4937,179.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.4039,1.0,1.0,0.2309,1.4957,180.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.4514,1.0,1.0,0.2314,1.4989,181.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.4981,1.0,1.0,0.2317,1.5008,182.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.5442,1.0,1.0,0.2321,1.5034,183.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.5925,1.0,1.0,0.2325,1.5054,184.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.6389,1.0,1.0,0.2328,1.5078,185.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.6858,1.0,1.0,0.2332,1.5101,186.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.7331,1.0,1.0,0.2334,1.5117,187.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.7808,1.0,1.0,0.2337,1.5137,188.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.8272,1.0,1.0,0.2341,1.5163,189.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.8731,1.0,1.0,0.2345,1.5186,190.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.9206,1.0,1.0,0.2348,1.5206,191.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,8.9658,1.0,1.0,0.2352,1.5229,192.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.0125,1.0,1.0,0.2355,1.525,193.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.0594,1.0,1.0,0.2359,1.528,194.0,0.05
